2 4 2
0.465299 0.618709 0.618709 0.465299
0.947343 0.580372 0.580372 0.947343
0.252294 0.859773 0.859773 0.252294
0.659781 0.135938 0.135938 0.659781
0.540618 0.844453 0.844453 0.540618
0.0309094 0.114055 0.114055 0.0309094
0.77814 0.377105 0.377105 0.77814
0.296585 0.879967 0.879967 0.296585
0.994293 0.0539215 0.0539215 0.994293
0.682292 0.862547 0.862547 0.682292
0.342985 0.761255 0.761255 0.342985
0.88086 0.210784 0.210784 0.88086
0.0691786 0.806549 0.806549 0.0691786
0.598548 0.720901 0.720901 0.598548
0.337957 0.620969 0.620969 0.337957
0.234415 0.73996 0.73996 0.234415
0.721872 0.543528 0.543528 0.721872
0.805757 0.148275 0.148275 0.805757
0.656765 0.198201 0.198201 0.656765
0.0391179 0.710691 0.710691 0.0391179
0.775673 0.156409 0.156409 0.775673
0.633881 0.792943 0.792943 0.633881
0.922999 0.51997 0.51997 0.922999
0.845211 0.770853 0.770853 0.845211
0.0211616 0.423526 0.423526 0.0211616
0.00909546 0.195474 0.195474 0.00909546
0.693724 0.930361 0.930361 0.693724
0.50047 0.24318 0.24318 0.50047
0.739047 0.321056 0.321056 0.739047
0.863389 0.613554 0.613554 0.863389
0.5101 0.180866 0.180866 0.5101
0.754742 0.620384 0.620384 0.754742
0.465825 0.199066 0.199066 0.465825
0.545064 0.162066 0.162066 0.545064
0.489112 0.0603998 0.0603998 0.489112
0.227777 0.205082 0.205082 0.227777
0.569957 0.597011 0.597011 0.569957
0.0898798 0.264289 0.264289 0.0898798
0.696067 0.697852 0.697852 0.696067
0.750485 0.485066 0.485066 0.750485
0.219224 0.231494 0.231494 0.219224
0.835078 0.0450885 0.0450885 0.835078
0.0241812 0.232981 0.232981 0.0241812
0.195916 0.716178 0.716178 0.195916
0.157864 0.548686 0.548686 0.157864
0.387365 0.516534 0.516534 0.387365
0.0830479 0.971663 0.971663 0.0830479
0.969959 0.257354 0.257354 0.969959
0.0733755 0.00507205 0.00507205 0.0733755
0.00374571 0.447929 0.447929 0.00374571
0.111772 0.53719 0.53719 0.111772
0.879593 0.842856 0.842856 0.879593
0.267961 0.663834 0.663834 0.267961
0.721958 0.00896542 0.00896542 0.721958
0.53121 0.561685 0.561685 0.53121
0.0154974 0.886014 0.886014 0.0154974
0.121374 0.75598 0.75598 0.121374
0.128336 0.1438 0.1438 0.128336
0.910451 0.948957 0.948957 0.910451
0.274484 0.224462 0.224462 0.274484
0.8131 0.903441 0.903441 0.8131
0.127948 0.266878 0.266878 0.127948
0.791542 0.737933 0.737933 0.791542
0.945019 0.134654 0.134654 0.945019
0.00275771 0.45975 0.45975 0.00275771
0.209569 0.393639 0.393639 0.209569
0.252084 0.0561528 0.0561528 0.252084
0.512511 0.947783 0.947783 0.512511
0.762358 0.751885 0.751885 0.762358
0.222183 0.524324 0.524324 0.222183
0.0437604 0.0447517 0.0447517 0.0437604
0.951226 0.269365 0.269365 0.951226
0.023139 0.590138 0.590138 0.023139
0.696402 0.308093 0.308093 0.696402
0.486128 0.317101 0.317101 0.486128
0.231303 0.120217 0.120217 0.231303
0.243836 0.314685 0.314685 0.243836
0.350268 0.345048 0.345048 0.350268
0.284883 0.996161 0.996161 0.284883
0.547871 0.224925 0.224925 0.547871
0.38024 0.0731579 0.0731579 0.38024
0.0875511 0.495777 0.495777 0.0875511
0.348769 0.653495 0.653495 0.348769
0.126668 0.463473 0.463473 0.126668
0.694925 0.556184 0.556184 0.694925
0.054311 0.515923 0.515923 0.054311
0.8633 0.826512 0.826512 0.8633
0.381457 0.749543 0.749543 0.381457
0.928354 0.501346 0.501346 0.928354
0.899473 0.100521 0.100521 0.899473
0.985216 0.964756 0.964756 0.985216
0.0270632 0.0491511 0.0491511 0.0270632
0.336247 0.849362 0.849362 0.336247
0.154933 0.681616 0.681616 0.154933
0.765496 0.00262169 0.00262169 0.765496
0.534909 0.423335 0.423335 0.534909
0.853231 0.226016 0.226016 0.853231
0.130634 0.029063 0.029063 0.130634
0.503442 0.395285 0.395285 0.503442
0.127089 0.738288 0.738288 0.127089
0.588589 0.404523 0.404523 0.588589
0.202676 0.530177 0.530177 0.202676
0.899109 0.500143 0.500143 0.899109
0.300613 0.135418 0.135418 0.300613
0.317968 0.791087 0.791087 0.317968
0.343598 0.498616 0.498616 0.343598
0.71918 0.0609932 0.0609932 0.71918
0.415917 0.857174 0.857174 0.415917
0.606809 0.864656 0.864656 0.606809
0.390172 0.828923 0.828923 0.390172
0.0964165 0.496192 0.496192 0.0964165
0.471428 0.190422 0.190422 0.471428
0.538405 0.195617 0.195617 0.538405
0.406327 0.430091 0.430091 0.406327
0.0319987 0.487227 0.487227 0.0319987
0.580702 0.637743 0.637743 0.580702
0.142644 0.469378 0.469378 0.142644
0.660048 0.387237 0.387237 0.660048
0.527666 0.406609 0.406609 0.527666
0.926584 0.963053 0.963053 0.926584
0.373017 0.819553 0.819553 0.373017
0.73782 0.0915167 0.0915167 0.73782
0.00333875 0.549501 0.549501 0.00333875
0.212531 0.0681967 0.0681967 0.212531
0.389633 0.223157 0.223157 0.389633
0.353834 0.301285 0.301285 0.353834
0.539898 0.386977 0.386977 0.539898
0.562471 0.0925805 0.0925805 0.562471
0.162715 0.707919 0.707919 0.162715
0.300085 0.168111 0.168111 0.300085
0.7309 0.813587 0.813587 0.7309
0.470849 0.427843 0.427843 0.470849
0.407348 0.930683 0.930683 0.407348
0.821724 0.0385571 0.0385571 0.821724
0.220022 0.302017 0.302017 0.220022
0.0142741 0.327335 0.327335 0.0142741
0.47291 0.659741 0.659741 0.47291
0.443934 0.298006 0.298006 0.443934
0.98453 0.807169 0.807169 0.98453
0.688392 0.043096 0.043096 0.688392
0.854086 0.867434 0.867434 0.854086
0.87368 0.206587 0.206587 0.87368
0.754069 0.839184 0.839184 0.754069
0.121577 0.572357 0.572357 0.121577
0.721309 0.574692 0.574692 0.721309
0.329541 0.896453 0.896453 0.329541
0.953446 0.805531 0.805531 0.953446
0.577501 0.566669 0.566669 0.577501
0.5493 0.832967 0.832967 0.5493
0.807648 0.0736107 0.0736107 0.807648
0.191907 0.373122 0.373122 0.191907
0.500596 0.554055 0.554055 0.500596
0.163892 0.32706 0.32706 0.163892
0.968696 0.405102 0.405102 0.968696
0.517307 0.391383 0.391383 0.517307
0.265752 0.526325 0.526325 0.265752
0.0368729 0.978622 0.978622 0.0368729
0.677879 0.808346 0.808346 0.677879
0.99666 0.900729 0.900729 0.99666
0.913573 0.726021 0.726021 0.913573
0.232756 0.338605 0.338605 0.232756
0.139357 0.87778 0.87778 0.139357
0.937694 0.389888 0.389888 0.937694
0.842971 0.755504 0.755504 0.842971
0.580613 0.0501819 0.0501819 0.580613
0.854801 0.804198 0.804198 0.854801
0.97485 0.497135 0.497135 0.97485
0.257839 0.48181 0.48181 0.257839
0.847964 0.909715 0.909715 0.847964
0.112498 0.0156284 0.0156284 0.112498
0.654351 0.24522 0.24522 0.654351
0.984379 0.492396 0.492396 0.984379
0.112674 0.197195 0.197195 0.112674
0.453577 0.320349 0.320349 0.453577
0.915933 0.516079 0.516079 0.915933
0.956293 0.218083 0.218083 0.956293
0.00449143 0.534146 0.534146 0.00449143
0.0271383 0.222788 0.222788 0.0271383
0.918586 0.825974 0.825974 0.918586
0.306347 0.617084 0.617084 0.306347
0.621371 0.146102 0.146102 0.621371
0.963009 0.733531 0.733531 0.963009
0.652995 0.546019 0.546019 0.652995
0.180844 0.214403 0.214403 0.180844
0.983821 0.429845 0.429845 0.983821
0.360139 0.419117 0.419117 0.360139
0.0432991 0.659515 0.659515 0.0432991
0.461342 0.547715 0.547715 0.461342
0.203691 0.329876 0.329876 0.203691
0.682901 0.898828 0.898828 0.682901
0.237009 0.432254 0.432254 0.237009
0.77608 0.577171 0.577171 0.77608
0.408666 0.452178 0.452178 0.408666
0.994863 0.332666 0.332666 0.994863
0.809186 0.269167 0.269167 0.809186
0.0975931 0.946258 0.946258 0.0975931
0.97031 0.899232 0.899232 0.97031
0.770569 0.278641 0.278641 0.770569
0.389546 0.0237657 0.0237657 0.389546
0.2184 0.548214 0.548214 0.2184
0.330136 0.0574737 0.0574737 0.330136
0.546928 0.100206 0.100206 0.546928
0.279521 0.570554 0.570554 0.279521
0.649925 0.325645 0.325645 0.649925
0.643386 0.632779 0.632779 0.643386
0.14971 0.505583 0.505583 0.14971
0.199565 0.0207643 0.0207643 0.199565
0.69806 0.30304 0.30304 0.69806
0.40729 0.105939 0.105939 0.40729
0.298473 0.645985 0.645985 0.298473
0.664199 0.831095 0.831095 0.664199
0.305563 0.73476 0.73476 0.305563
0.00309515 0.397163 0.397163 0.00309515
0.817117 0.635298 0.635298 0.817117
0.81711 0.720346 0.720346 0.81711
0.950616 0.385672 0.385672 0.950616
0.299557 0.188635 0.188635 0.299557
0.981705 0.562927 0.562927 0.981705
0.336609 0.294928 0.294928 0.336609
0.749824 0.125295 0.125295 0.749824
0.497211 0.417744 0.417744 0.497211
0.330728 0.871865 0.871865 0.330728
0.596499 0.504154 0.504154 0.596499
0.263634 0.436495 0.436495 0.263634
0.071608 0.784911 0.784911 0.071608
0.329657 0.662526 0.662526 0.329657
0.562114 0.340618 0.340618 0.562114
0.0638784 0.208941 0.208941 0.0638784
0.367822 0.820094 0.820094 0.367822
0.0446957 0.246886 0.246886 0.0446957
0.267338 0.0661052 0.0661052 0.267338
0.542598 0.471683 0.471683 0.542598
0.0282986 0.698054 0.698054 0.0282986
0.369133 0.746895 0.746895 0.369133
0.59009 0.46113 0.46113 0.59009
0.352108 0.944957 0.944957 0.352108
0.544016 0.295651 0.295651 0.544016
0.699887 0.146182 0.146182 0.699887
0.907576 0.621845 0.621845 0.907576
0.198797 0.178055 0.178055 0.198797
0.36768 0.530071 0.530071 0.36768
0.265864 0.577586 0.577586 0.265864
0.967823 0.381788 0.381788 0.967823
0.248107 0.222568 0.222568 0.248107
0.538538 0.0283946 0.0283946 0.538538
0.89301 0.793442 0.793442 0.89301
0.954912 0.153403 0.153403 0.954912
0.60969 0.0565129 0.0565129 0.60969
0.581042 0.327693 0.327693 0.581042
0.0773497 0.178744 0.178744 0.0773497
0.765197 0.15636 0.15636 0.765197
0.789937 0.600447 0.600447 0.789937
0.542921 0.762158 0.762158 0.542921
0.275881 0.88794 0.88794 0.275881
0.265956 0.530015 0.530015 0.265956
0.30852 0.902495 0.902495 0.30852
0.97667 0.922635 0.922635 0.97667
0.626456 0.980469 0.980469 0.626456
0.428882 0.731026 0.731026 0.428882
0.353129 0.244504 0.244504 0.353129
0.921645 0.401288 0.401288 0.921645
0.994877 0.0998503 0.0998503 0.994877
0.220503 0.619795 0.619795 0.220503
0.659039 0.599117 0.599117 0.659039
0.622424 0.311508 0.311508 0.622424
0.872337 0.935573 0.935573 0.872337
0.736054 0.392283 0.392283 0.736054
0.10337 0.411471 0.411471 0.10337
0.656678 0.0573687 0.0573687 0.656678
0.858065 0.427497 0.427497 0.858065
0.809392 0.231129 0.231129 0.809392
0.82238 0.822185 0.822185 0.82238
0.762977 0.274066 0.274066 0.762977
0.56977 0.0331165 0.0331165 0.56977
0.950793 0.364974 0.364974 0.950793
0.523626 0.301767 0.301767 0.523626
0.729424 0.185553 0.185553 0.729424
0.111078 0.584552 0.584552 0.111078
0.317546 0.637737 0.637737 0.317546
0.664348 0.465437 0.465437 0.664348
0.303562 0.508978 0.508978 0.303562
0.822996 0.470553 0.470553 0.822996
0.507353 0.526555 0.526555 0.507353
0.952526 0.102971 0.102971 0.952526
0.511392 0.780669 0.780669 0.511392
0.239176 0.764301 0.764301 0.239176
0.798976 0.356751 0.356751 0.798976
0.0698089 0.0427655 0.0427655 0.0698089
0.401913 0.365474 0.365474 0.401913
0.033204 0.0596559 0.0596559 0.033204
0.303661 0.889308 0.889308 0.303661
0.477961 0.438871 0.438871 0.477961
0.250035 0.726636 0.726636 0.250035
0.835077 0.698961 0.698961 0.835077
0.358375 0.642182 0.642182 0.358375
0.456686 0.843867 0.843867 0.456686
0.727128 0.719024 0.719024 0.727128
0.811437 0.424976 0.424976 0.811437
0.142365 0.89309 0.89309 0.142365
0.124459 0.954468 0.954468 0.124459
0.795081 0.89898 0.89898 0.795081
0.847861 0.392338 0.392338 0.847861
0.467151 0.216406 0.216406 0.467151
0.414623 0.450968 0.450968 0.414623
0.554719 0.821806 0.821806 0.554719
0.882839 0.607095 0.607095 0.882839
0.329996 0.896706 0.896706 0.329996
0.370494 0.753939 0.753939 0.370494
0.594903 0.914441 0.914441 0.594903
0.350432 0.757335 0.757335 0.350432
0.754902 0.8513 0.8513 0.754902
0.602607 0.00606278 0.00606278 0.602607
0.302581 0.754257 0.754257 0.302581
0.516379 0.21037 0.21037 0.516379
0.725832 0.247157 0.247157 0.725832
0.233449 0.73087 0.73087 0.233449
0.236675 0.283507 0.283507 0.236675
0.105347 0.569574 0.569574 0.105347
0.671043 0.445741 0.445741 0.671043
0.907493 0.823452 0.823452 0.907493
0.725874 0.0468643 0.0468643 0.725874
0.488562 0.563359 0.563359 0.488562
0.594978 0.785213 0.785213 0.594978
0.91663 0.980763 0.980763 0.91663
0.742795 0.293199 0.293199 0.742795
0.361742 0.293901 0.293901 0.361742
0.40482 0.647222 0.647222 0.40482
0.32768 0.88374 0.88374 0.32768
0.618982 0.976861 0.976861 0.618982
0.383273 0.591583 0.591583 0.383273
0.139541 0.0604787 0.0604787 0.139541
0.49451 0.311673 0.311673 0.49451
0.213366 0.942489 0.942489 0.213366
0.658343 0.829817 0.829817 0.658343
0.310124 0.777093 0.777093 0.310124
0.399829 0.883778 0.883778 0.399829
0.744199 0.999694 0.999694 0.744199
0.588918 0.951759 0.951759 0.588918
0.145397 0.660012 0.660012 0.145397
0.0739899 0.541202 0.541202 0.0739899
0.491607 0.82588 0.82588 0.491607
0.365584 0.560409 0.560409 0.365584
0.0738959 0.700352 0.700352 0.0738959
0.0594493 0.743099 0.743099 0.0594493
0.172247 0.166926 0.166926 0.172247
0.607592 0.713977 0.713977 0.607592
0.541382 0.170611 0.170611 0.541382
0.361311 0.00493972 0.00493972 0.361311
0.305102 0.21589 0.21589 0.305102
0.13667 0.587192 0.587192 0.13667
0.00343211 0.850655 0.850655 0.00343211
0.0150283 0.348994 0.348994 0.0150283
0.151477 0.650856 0.650856 0.151477
0.389857 0.214287 0.214287 0.389857
0.245557 0.696254 0.696254 0.245557
0.893722 0.225636 0.225636 0.893722
0.279869 0.808464 0.808464 0.279869
0.0118896 0.754913 0.754913 0.0118896
0.907302 0.356902 0.356902 0.907302
0.883801 0.332835 0.332835 0.883801
0.408039 0.664412 0.664412 0.408039
0.339454 0.886313 0.886313 0.339454
0.651038 0.751388 0.751388 0.651038
0.245327 0.825959 0.825959 0.245327
0.336928 0.0991 0.0991 0.336928
0.198628 0.534376 0.534376 0.198628
0.751476 0.771044 0.771044 0.751476
0.546959 0.0364473 0.0364473 0.546959
0.519495 0.24675 0.24675 0.519495
0.579328 0.893389 0.893389 0.579328
0.0509891 0.713588 0.713588 0.0509891
0.574994 0.548146 0.548146 0.574994
0.142521 0.866369 0.866369 0.142521
0.811274 0.468458 0.468458 0.811274
0.798672 0.333997 0.333997 0.798672
0.643848 0.236954 0.236954 0.643848
0.152401 0.474479 0.474479 0.152401
0.325165 0.872436 0.872436 0.325165
0.657683 0.751173 0.751173 0.657683
0.0759939 0.339496 0.339496 0.0759939
0.830071 0.935161 0.935161 0.830071
0.239243 0.907621 0.907621 0.239243
0.115716 0.76505 0.76505 0.115716
0.0349392 0.771222 0.771222 0.0349392
0.0492834 0.952527 0.952527 0.0492834
0.149362 0.303647 0.303647 0.149362
0.977386 0.221167 0.221167 0.977386
0.106382 0.657326 0.657326 0.106382
0.70329 0.0626619 0.0626619 0.70329
0.132031 0.274123 0.274123 0.132031
0.602689 0.00847134 0.00847134 0.602689
0.860319 0.55356 0.55356 0.860319
0.531069 0.37661 0.37661 0.531069
0.983301 0.883308 0.883308 0.983301
0.0473307 0.817966 0.817966 0.0473307
0.896237 0.262841 0.262841 0.896237
0.136716 0.260024 0.260024 0.136716
0.0452894 0.612954 0.612954 0.0452894
0.170334 0.518633 0.518633 0.170334
0.471099 0.0487485 0.0487485 0.471099
0.970699 0.479516 0.479516 0.970699
0.690026 0.564801 0.564801 0.690026
0.234499 0.7043 0.7043 0.234499
0.221935 0.843798 0.843798 0.221935
0.832837 0.646419 0.646419 0.832837
0.61498 0.122863 0.122863 0.61498
0.790649 0.68373 0.68373 0.790649
0.467716 0.630564 0.630564 0.467716
0.896205 0.541908 0.541908 0.896205
0.388855 0.172044 0.172044 0.388855
0.0370795 0.407646 0.407646 0.0370795
0.936291 0.900422 0.900422 0.936291
0.149074 0.502094 0.502094 0.149074
0.579411 0.355915 0.355915 0.579411
0.0407047 0.684343 0.684343 0.0407047
0.409594 0.431803 0.431803 0.409594
0.714455 0.00289529 0.00289529 0.714455
0.904643 0.0150958 0.0150958 0.904643
0.228362 0.796089 0.796089 0.228362
0.26818 0.52139 0.52139 0.26818
0.174122 0.0953786 0.0953786 0.174122
0.157906 0.560731 0.560731 0.157906
0.461873 0.714818 0.714818 0.461873
0.571303 0.346881 0.346881 0.571303
0.926922 0.14737 0.14737 0.926922
0.838319 0.51381 0.51381 0.838319
0.516936 0.700378 0.700378 0.516936
0.851512 0.952682 0.952682 0.851512
0.946277 0.310852 0.310852 0.946277
0.755251 0.767044 0.767044 0.755251
0.746295 0.337724 0.337724 0.746295
0.853055 0.0967523 0.0967523 0.853055
0.000608909 0.705607 0.705607 0.000608909
0.002806 0.849145 0.849145 0.002806
0.438801 0.993976 0.993976 0.438801
0.275276 0.252312 0.252312 0.275276
0.626209 0.31765 0.31765 0.626209
0.380308 0.107682 0.107682 0.380308
0.230109 0.662005 0.662005 0.230109
0.821319 0.247489 0.247489 0.821319
0.92505 0.642343 0.642343 0.92505
0.295241 0.992461 0.992461 0.295241
0.883292 0.37036 0.37036 0.883292
0.663653 0.659633 0.659633 0.663653
0.504882 0.15508 0.15508 0.504882
0.566019 0.232331 0.232331 0.566019
0.478422 0.108735 0.108735 0.478422
0.247116 0.236671 0.236671 0.247116
0.492588 0.780771 0.780771 0.492588
0.329469 0.913227 0.913227 0.329469
0.72388 0.79112 0.79112 0.72388
0.578514 0.918951 0.918951 0.578514
0.409836 0.523172 0.523172 0.409836
0.297855 0.823191 0.823191 0.297855
0.688232 0.575162 0.575162 0.688232
0.165423 0.985073 0.985073 0.165423
0.0995943 0.825382 0.825382 0.0995943
0.138008 0.0452321 0.0452321 0.138008
0.22887 0.407055 0.407055 0.22887
0.816408 0.570224 0.570224 0.816408
0.932769 0.926857 0.926857 0.932769
0.522195 0.561342 0.561342 0.522195
0.557028 0.502966 0.502966 0.557028
0.985543 0.715663 0.715663 0.985543
0.646366 0.683852 0.683852 0.646366
0.283062 0.298732 0.298732 0.283062
0.18078 0.400854 0.400854 0.18078
0.33498 0.60046 0.60046 0.33498
0.242005 0.321453 0.321453 0.242005
0.942645 0.372019 0.372019 0.942645
0.150155 0.908544 0.908544 0.150155
0.192872 0.720017 0.720017 0.192872
0.917019 0.707192 0.707192 0.917019
0.609152 0.104088 0.104088 0.609152
0.826058 0.352175 0.352175 0.826058
0.294357 0.394971 0.394971 0.294357
0.351543 0.982407 0.982407 0.351543
0.821471 0.651915 0.651915 0.821471
0.942686 0.522576 0.522576 0.942686
0.25345 0.260367 0.260367 0.25345
0.0333826 0.381426 0.381426 0.0333826
0.70435 0.0443263 0.0443263 0.70435
0.446397 0.862449 0.862449 0.446397
0.923898 0.232149 0.232149 0.923898
0.0870161 0.75322 0.75322 0.0870161
0.618566 0.121282 0.121282 0.618566
0.661065 0.329924 0.329924 0.661065
0.647277 0.0810377 0.0810377 0.647277
0.942507 0.831905 0.831905 0.942507
0.433996 0.647779 0.647779 0.433996
0.0058769 0.442924 0.442924 0.0058769
0.170546 0.0452579 0.0452579 0.170546
0.0292842 0.819709 0.819709 0.0292842
0.178004 0.842085 0.842085 0.178004
0.596795 0.297798 0.297798 0.596795
0.399661 0.234345 0.234345 0.399661
0.720918 0.822392 0.822392 0.720918
0.036127 0.749574 0.749574 0.036127
0.896564 0.983686 0.983686 0.896564
0.49318 0.820011 0.820011 0.49318
0.768794 0.119378 0.119378 0.768794
0.463071 0.383932 0.383932 0.463071
0.2433 0.347121 0.347121 0.2433
0.760439 0.87395 0.87395 0.760439
0.44916 0.661323 0.661323 0.44916
0.760645 0.392125 0.392125 0.760645
0.271386 0.487801 0.487801 0.271386
0.492082 0.448677 0.448677 0.492082
0.881362 0.234503 0.234503 0.881362
0.969412 0.120144 0.120144 0.969412
0.371313 0.23883 0.23883 0.371313
0.420725 0.405419 0.405419 0.420725
0.0445135 0.719594 0.719594 0.0445135
0.147521 0.343189 0.343189 0.147521
0.502558 0.051674 0.051674 0.502558
0.0232323 0.737512 0.737512 0.0232323
0.633887 0.692972 0.692972 0.633887
0.3615 0.275511 0.275511 0.3615
0.325689 0.576008 0.576008 0.325689
0.979476 0.854144 0.854144 0.979476
0.997296 0.800833 0.800833 0.997296
0.358387 0.403828 0.403828 0.358387
0.86778 0.692668 0.692668 0.86778
0.336838 0.870021 0.870021 0.336838
0.67708 0.75972 0.75972 0.67708
0.815593 0.132196 0.132196 0.815593
0.308814 0.0426409 0.0426409 0.308814
0.655227 0.364414 0.364414 0.655227
0.512187 0.523862 0.523862 0.512187
0.0765976 0.500242 0.500242 0.0765976
0.0797177 0.533623 0.533623 0.0797177
0.792005 0.0675532 0.0675532 0.792005
0.68475 0.718964 0.718964 0.68475
0.236411 0.962328 0.962328 0.236411
0.288129 0.727555 0.727555 0.288129
0.612712 0.187229 0.187229 0.612712
0.76282 0.703063 0.703063 0.76282
0.645509 0.437077 0.437077 0.645509
0.384458 0.667969 0.667969 0.384458
0.100302 0.603418 0.603418 0.100302
0.657519 0.907611 0.907611 0.657519
0.273773 0.871316 0.871316 0.273773
0.33923 0.689101 0.689101 0.33923
0.2251 0.708827 0.708827 0.2251
0.574113 0.0404666 0.0404666 0.574113
0.522562 0.649429 0.649429 0.522562
0.141833 0.655978 0.655978 0.141833
0.925297 0.4108 0.4108 0.925297
0.906916 0.608891 0.608891 0.906916
0.959057 0.281597 0.281597 0.959057
0.329834 0.811592 0.811592 0.329834
0.772379 0.308425 0.308425 0.772379
0.093113 0.908774 0.908774 0.093113
0.457437 0.244529 0.244529 0.457437
0.537186 0.46139 0.46139 0.537186
0.896101 0.17102 0.17102 0.896101
0.0986416 0.060797 0.060797 0.0986416
0.780351 0.782352 0.782352 0.780351
0.144364 0.496999 0.496999 0.144364
0.681221 0.279272 0.279272 0.681221
0.767717 0.938251 0.938251 0.767717
0.648977 0.232079 0.232079 0.648977
0.967187 0.474395 0.474395 0.967187
0.293413 0.336818 0.336818 0.293413
4.19165e-05 0.374 0.374 4.19165e-05
0.391625 0.611157 0.611157 0.391625
0.0074889 0.381028 0.381028 0.0074889
0.264732 0.00852913 0.00852913 0.264732
0.962903 0.952232 0.952232 0.962903
0.80401 0.845703 0.845703 0.80401
0.241073 0.493914 0.493914 0.241073
0.515391 0.671359 0.671359 0.515391
0.256542 0.518201 0.518201 0.256542
0.0038651 0.289893 0.289893 0.0038651
0.960445 0.264014 0.264014 0.960445
0.325486 0.819754 0.819754 0.325486
0.912179 0.57268 0.57268 0.912179
0.0248269 0.73923 0.73923 0.0248269
0.145645 0.530634 0.530634 0.145645
0.697944 0.62837 0.62837 0.697944
0.750199 0.311299 0.311299 0.750199
0.321533 0.523005 0.523005 0.321533
0.555454 0.27704 0.27704 0.555454
0.090933 0.309794 0.309794 0.090933
0.962276 0.764285 0.764285 0.962276
0.303937 0.350762 0.350762 0.303937
0.96104 0.827812 0.827812 0.96104
0.559626 0.332307 0.332307 0.559626
0.0301333 0.58021 0.58021 0.0301333
0.746321 0.581925 0.581925 0.746321
0.168269 0.507797 0.507797 0.168269
0.3337 0.687916 0.687916 0.3337
0.562972 0.734385 0.734385 0.562972
0.19572 0.827609 0.827609 0.19572
0.409978 0.0521217 0.0521217 0.409978
0.608096 0.410652 0.410652 0.608096
0.571092 0.321382 0.321382 0.571092
0.0626174 0.379432 0.379432 0.0626174
0.0962212 0.183293 0.183293 0.0962212
0.492987 0.125513 0.125513 0.492987
0.862867 0.133927 0.133927 0.862867
0.354743 0.637158 0.637158 0.354743
0.979096 0.144301 0.144301 0.979096
0.663116 0.605545 0.605545 0.663116
0.615724 0.0087532 0.0087532 0.615724
0.578877 0.140011 0.140011 0.578877
0.023206 0.327895 0.327895 0.023206
0.638128 0.302659 0.302659 0.638128
0.992679 0.869788 0.869788 0.992679
0.48518 0.799735 0.799735 0.48518
0.671144 0.583299 0.583299 0.671144
0.603502 0.29813 0.29813 0.603502
0.618102 0.796886 0.796886 0.618102
0.981814 0.974077 0.974077 0.981814
0.135278 0.131487 0.131487 0.135278
0.657466 0.798023 0.798023 0.657466
0.836473 0.773913 0.773913 0.836473
0.0631927 0.237447 0.237447 0.0631927
0.544764 0.790716 0.790716 0.544764
0.60273 0.741298 0.741298 0.60273
0.426472 0.218488 0.218488 0.426472
0.65151 0.800109 0.800109 0.65151
0.0314456 0.637831 0.637831 0.0314456
0.465408 0.798754 0.798754 0.465408
0.0710771 0.896524 0.896524 0.0710771
